theName,index,value
Luminence,4195,0.6762903506063748
Luminence,4200,0.4627793555309166
Luminence,4205,0.4726023661025242
Luminence,4210,0.7496258467146341
Luminence,4215,0.6979660260922329
Luminence,4220,0.614026195627771
Luminence,4225,0.4143962788583454
Luminence,4230,0.7089226320736739
Luminence,4235,0.4286636889302668
Luminence,4240,0.5744501472150567
Luminence,4245,0.4875801149294758
Luminence,4250,0.6105440083024365
Luminence,4255,0.6133109326741121
Luminence,4260,0.5935619126094416
Luminence,4265,0.6168096352071807
Luminence,4270,0.6160679426405052
Luminence,4275,0.7061213043196204
Luminence,4280,0.3962261443368956
Luminence,4285,0.6718475617018589
Luminence,4290,0.5065402466899417
Luminence,4295,0.1631807212844697
Luminence,4300,0.2851276818301269
Luminence,4305,0.2861358223885648
Luminence,4310,0.3871633745868525
Luminence,4315,0.4848786309133057
Luminence,4320,0.3544121598609797
Luminence,4325,0.6527742261793475
Luminence,4330,0.4715038077521038
Luminence,4335,0.1730127089474114
Luminence,4340,0.545408279830089
Luminence,4345,0.4957184158929580
Luminence,4350,0.3815586728299855
Luminence,4355,0.55208852954003
Luminence,4360,0.5788718795597517
Luminence,4365,0.685401002577402
Luminence,4370,0.7400676075309663
Luminence,4375,0.7324173699007579
Luminence,4380,0.7154802124708537
Luminence,4385,0.5866002838925924
Luminence,4390,0.6450330558945653
Luminence,4395,0.6863376036388692
Luminence,4400,0.5093144847507337
Luminence,4405,0.4756518840287591
Luminence,4410,0.5074968481828375
Luminence,4415,0.6076095027581188
Luminence,4420,0.2249121254972021
Luminence,4425,0.3017855593083024
Luminence,4430,0.3365199587275585
Luminence,4435,0.4100040521006090
Luminence,4440,0.3994307151127194
Luminence,4445,0.1812092157869121
Luminence,4450,0.2398851877544131
Luminence,4455,0.1578562895996991
Luminence,4460,0.0994146065144164
Luminence,4465,0.1648033833495497
Luminence,4470,0.5055959226896062
Luminence,4475,0.5622181473855159
Luminence,4480,0.5328945841551221
Luminence,4485,0.4664595669298003
Luminence,4490,0.4411088418725757
Luminence,4495,0.3990324754992075
Luminence,4500,0.7877200677833763
Luminence,4505,0.4366034905624235
Luminence,4510,0.6337832818730372
Luminence,4515,0.2317797719887449
Luminence,4520,0.487167670389088
Luminence,4525,0.4944913663220140
Luminence,4530,0.5883668302495132
Luminence,4535,0.3502361621899540
Luminence,4540,0.4260628011434595
Luminence,4545,0.5921597173462462
Luminence,4550,0.4600140417550393
Luminence,4555,0.5100077406290189
Luminence,4560,0.5169360748983021
Luminence,4565,0.7242937491219281
Luminence,4570,0.6201981571457265
Luminence,4575,0.5183301907792969
Luminence,4580,0.513817789812126
Luminence,4585,0.5780874798012144
Luminence,4590,0.5803439905225151
Luminence,4595,0.6363314028450461
Luminence,4600,0.5564798717902377
Luminence,4605,0.4837451807211261
Luminence,4610,0.5038281617850344
Luminence,4615,0.4227361287238856
Luminence,4620,0.3670134217812699
Luminence,4625,0.4801174721049429
Luminence,4630,0.5263323831962264
Luminence,4635,0.252948994305699
Luminence,4640,0.6593956627394443
Luminence,4645,0.3580498356888648
Luminence,4650,0.3847501476137452
Luminence,4655,0.4593938435582888
Luminence,4660,0.4605510170344796
Luminence,4665,0.5056676866138603
Luminence,4670,0.5056676866138603
Luminence,4675,0.6591292939573111
Luminence,4680,0.5445904272047268
Luminence,4685,0.5262250541483627
Luminence,4690,0.5758499925925795
Luminence,4695,0.6138232737588029
Luminence,4700,0.5775287482768936
Luminence,4705,0.3610803169008292
Luminence,4710,0.5969325463733436
Luminence,4715,0.4827020427080895
Luminence,4720,0.6142599432441881
Luminence,4725,0.6607710191398716
Luminence,4730,0.4335665537656614
Luminence,4735,0.4396070140971753
Luminence,4740,0.6533901074512946
Luminence,4745,0.4541321194968086
Luminence,4750,0.6200311172388854
Luminence,4755,0.3711116619994153
Luminence,4760,0.5190952633882558
Luminence,4765,0.3536350605899538
Luminence,4770,0.3503816306743831
Luminence,4775,0.6229998941495319
Luminence,4780,0.5769582937274184
Luminence,4785,0.5847482967487379
Luminence,4790,0.6239677038049903
Luminence,4795,0.4835680415865339
Luminence,4800,0.566883752977589
Luminence,4805,0.5644158053521575
Luminence,4810,0.308880471428255
Luminence,4815,0.3404997409449070
Luminence,4820,0.2951492445394796
Luminence,4825,0.2847121481141916
Luminence,4830,0.5921346607001398
Luminence,4835,0.4656217138730095
Luminence,4840,0.315076776705652
Luminence,4845,0.2881679982377441
Luminence,4850,0.0235725876911985
Luminence,4855,0.7691117587935823
Luminence,4860,0.7779673557578787
Luminence,4865,0.8333931586062199
Luminence,4870,0.8045478103118423
Luminence,4875,0.8358196399906501
Luminence,4880,0.8358196399906501
Luminence,4885,0.846923655092441
Luminence,4890,0.846923655092441
Luminence,4895,0.8515935776093175
Luminence,4900,0.8206173978723184
Luminence,4905,0.8325710418624739
Luminence,4910,0.7994682419948175
Luminence,4915,0.8473612354885647
Luminence,4920,0.8468281678841757
Luminence,4925,0.8472125458125394
Luminence,4930,0.7797811902635629
Luminence,4935,0.7797811902635629
Luminence,4940,0.7847405975727582
Luminence,4945,0.7847405975727582
Luminence,4950,0.7946453524819266
Luminence,4955,0.7811602563149678
Luminence,4960,0.7915004793634757
Luminence,4965,0.0
